price,year,manufacturer,model,odometer,type,paint_color,state,lat,long
15990,2014,mazda,mazda3 i touring hatchback,28647,hatchback,,tx,30.26,-97.74
38990,2019,toyota,4runner limited sport,11877,other,white,tx,30.26,-97.74
35990,2019,audi,q3 s line premium plus,10267,other,,tx,30.26,-97.74
37590,2011,chevrolet,corvette grand sport,42017,coupe,red,tx,30.26,-97.74
39590,2020,ford,mustang gt coupe 2d,728,coupe,blue,tx,30.26,-97.74
29990,2019,mazda,mx-5 miata rf grand,13803,other,,tx,30.26,-97.74
33990,2012,mercedes-benz,e-class e 63 amg,88107,sedan,white,tx,30.26,-97.74
26990,2016,ford,f150 regular cab xl pickup,14230,pickup,black,tx,30.26,-97.74
18990,2017,hyundai,tucson eco sport utility,26033,SUV,brown,tx,30.26,-97.74
25590,2012,gmc,yukon denali sport utility,63659,other,white,tx,30.26,-97.74
17590,2013,mini,hardtop cooper s hatchback,20181,hatchback,red,tx,30.26,-97.74
34990,2020,jeep,wrangler sport s utility 2d,131,other,black,tx,30.26,-97.74
32990,2019,toyota,tundra double cab sr,27253,pickup,red,tx,30.26,-97.74
15990,2014,volkswagen,jetta sportwagen 2.0l,45230,wagon,,tx,30.26,-97.74
15590,2015,hyundai,sonata sport 2.0t sedan,32182,sedan,,tx,30.26,-97.74
16990,2011,gmc,sierra 1500 regular cab work,39219,pickup,black,tx,30.26,-97.74
24990,2012,chevrolet,silverado 1500 regular,26460,pickup,red,tx,30.26,-97.74
29590,2018,gmc,acadia sle-2 sport utility,21807,other,,tx,30.26,-97.74
29990,2018,toyota,rav4 hybrid limited sport,14520,other,red,tx,30.26,-97.74
39590,2020,kia,telluride s sport utility 4d,16014,SUV,,tx,30.26,-97.74
30990,2016,gmc,sierra 1500 double cab sle,27754,pickup,white,tx,30.26,-97.74
26990,2018,acura,rdx technology and,30386,other,silver,tx,30.26,-97.74
38990,2015,toyota,sequoia platinum sport,51687,other,black,tx,30.26,-97.74
34590,2015,chevrolet,silverado 1500 crew,36240,pickup,blue,tx,30.26,-97.74
29590,2015,toyota,tacoma access cab trd pro,38302,pickup,white,tx,30.26,-97.74
15590,2017,chevrolet,cruze lt hatchback 4d,40306,hatchback,black,tx,30.26,-97.74
29990,2018,toyota,sienna le minivan 4d,12124,van,red,tx,30.26,-97.74
31990,2018,ram,1500 quad cab harvest pickup,27426,pickup,white,tx,30.26,-97.74
39990,2020,toyota,avalon touring sedan 4d,5845,sedan,blue,tx,30.26,-97.74
27590,2020,honda,accord ex sedan 4d,4121,sedan,silver,tx,30.26,-97.74
20590,2013,infiniti,g g37 sport coupe 2d,57181,coupe,black,tx,30.26,-97.74
21990,2019,jeep,renegade sport suv 4d,3916,SUV,white,tx,30.26,-97.74
28990,2019,nissan,frontier crew cab sv,1395,pickup,,tx,30.26,-97.74
30590,2020,acura,tlx 2.4 w/technology pkg,1693,sedan,white,tx,30.26,-97.74
36590,2018,audi,s3 premium plus sedan 4d,19322,sedan,blue,tx,30.26,-97.74
32590,2018,chevrolet,silverado 1500 double,41150,pickup,brown,tx,30.26,-97.74
31590,2019,toyota,86 trd special edition,2207,coupe,black,tx,30.26,-97.74
29990,2019,ford,ranger supercrew xl pickup,10301,pickup,black,tx,30.26,-97.74
33990,2020,nissan,370z coupe 2d,13306,coupe,silver,tx,30.26,-97.74
34990,2018,jeep,wrangler unlimited sport,26285,other,,tx,30.26,-97.74
27519,2019,ford,edge,36892,SUV,grey,tx,30.402667,-97.761037
36800,2019,subaru,ascent,14287,,,tx,30.582572,-97.692412
4200,2008,,hundai sonata,181650,,red,tx,30.5145,-97.668
30500,2021,subaru,crosstrek,3883,,,tx,30.582572,-97.692412
5590,2006,toyota,corolla ce,158862,sedan,black,tx,30.5145,-97.668
25500,2014,ford,f150 supercrew,71754,pickup,black,tx,30.249,-97.8414
12000,2004,audi,tt,83000,,,tx,30.5052,-97.8203
27800,2018,mercedes-benz,cclass,28017,,,tx,30.582572,-97.692412
4800,2011,chevrolet,traverse lt,265000,,,tx,30.4263,-97.6755
1700,2007,pontiac,g5 gt,111000,,,tx,29.7972,-95.3288
19950,2020,infiniti,qx60,47,SUV,white,tx,25.827103,-80.24152
14950,2017,chevrolet,camaro,33847,coupe,silver,tx,25.827103,-80.24152
49500,2018,jeep,grand cherokee,42091,SUV,white,tx,25.827103,-80.24152
10000,2011,mercedes-benz,benz c300,90000,sedan,silver,tx,30.5052,-97.8203
4500,2000,mazda,protege,298000,sedan,white,tx,30.3705,-97.9427
27300,2019,chevrolet,traverse,52159,,,tx,30.582572,-97.692412
58990,2017,ford,e450 bus,15800,,,tx,33.9631,-118.3941
74997,2018,toyota,"land cruiser 1-owner*full custom build*never off road*new lift*new 33"" yokohama x-ats*new 18"" black rhino wheels*center council cooler*360 camera*chrome delete",57269,SUV,white,tx,45.5472,-122.5001
28500,2016,infiniti,qx80,49148,,,tx,30.3423,-97.6673
26300,2018,subaru,forester,29021,,,tx,30.582572,-97.692412
12499,2018,ford,focus,60407,sedan,white,tx,29.3875,-98.5245
12899,2013,honda,cr-v,97850,SUV,black,tx,29.3875,-98.5245
12499,2013,ford,edge,94400,SUV,black,tx,29.3875,-98.5245
11999,2013,mazda,cx-9,153874,SUV,black,tx,29.3875,-98.5245
12499,2013,acura,rdx,140988,SUV,silver,tx,29.3875,-98.5245
10799,2015,toyota,corolla,98143,sedan,blue,tx,29.3875,-98.5245
9899,2013,volkswagen,tiguan,78664,SUV,blue,tx,29.3875,-98.5245
10899,2011,mercedes-benz,c-class,103218,sedan,black,tx,29.3875,-98.5245
14299,2015,honda,civic,60840,sedan,silver,tx,29.3875,-98.5245
12899,2014,bmw,3 series,109948,sedan,black,tx,29.3875,-98.5245
10299,2014,ford,fusion,126036,sedan,,tx,29.3875,-98.5245
13499,2016,volkswagen,tiguan,56444,SUV,black,tx,29.3875,-98.5245
7499,2016,ford,fiesta,96421,sedan,,tx,29.3875,-98.5245
12399,2014,honda,cr-v,117774,SUV,,tx,29.3875,-98.5245
12499,2013,hyundai,santa fe sport,97092,SUV,white,tx,29.3875,-98.5245
12999,2014,bmw,4 series,113816,other,black,tx,29.3875,-98.5245
0,2012,hyundai,tucson,82552,,,tx,30.633,-97.6707
13500,1995,toyota,hiace scl 4wd,138000,van,brown,tx,36.425483,-105.58784
5500,2006,honda,civic,112515,,,tx,30.5052,-97.8203
7995,2003,ram,,188708,pickup,,tx,30.064714,-97.839307
0,2009,cadillac,cts,,other,black,tx,30.35389,-97.70408
8000,2010,bmw,328i,155000,sedan,grey,tx,30.229751,-97.731018
5999,2011,mazda,2,89000,,,tx,30.4417,-97.6811
4995,2007,subaru,impreza,132000,,,tx,30.4417,-97.6811
17800,2017,jeep,cherokee,48996,,,tx,30.582572,-97.692412
54995,2019,ram,2500,39432,pickup,black,tx,30.064714,-97.839307
0,2012,dodge,journey se,102000,,,tx,30.35081,-97.709153
0,2013,chevrolet,malibu ltz,123000,,,tx,30.35081,-97.709153
10500,2013,lincoln,mks ecoboost,108400,sedan,white,tx,30.397016,-97.924576
50130,2016,dodge,,2991,other,,tx,44.927304,-123.030322
26000,2019,ram,1500 classic,6554,pickup,black,tx,30.013338,-97.859344
36995,2015,ford,f-150,83022,pickup,,tx,30.064714,-97.839307
15761,2017,ford,escape,53319,SUV,yellow,tx,30.08502,-97.81943
40900,2013,ford,super duty f-250 srw,115644,pickup,green,tx,30.34667,-97.5609
3500,1959,,amc rambler,77000,coupe,white,tx,30.2268,-98.1029
26990,2015,lexus,is,91599,sedan,silver,tx,30.5784,-98.2751
0,2017,hyundai,elantra se,81676,hatchback,silver,tx,30.244647,-97.730754
12987,2014,volkswagen,passat tdi sel,75600,sedan,grey,tx,29.5563,-98.3643
22995,2015,ford,f-150,136908,pickup,,tx,30.064714,-97.839307
2600,2013,dodge,durango,138000,SUV,,tx,30.320404,-97.686739
16500,2017,ford,fusion hybrid,47307,,,tx,30.582572,-97.692412
2800,1998,toyota,tacoma,300000,,,tx,30.4254,-97.7195
0,2011,ram,,132930,pickup,green,tx,29.656973,-95.555175
7000,2013,volkswagen,jetta,139000,SUV,brown,tx,30.0866,-98.0049
58995,2019,ram,3500,36966,pickup,white,tx,30.064714,-97.839307
1,2016,chrysler,200,100000,,,tx,30.1876,-97.7472
1,2020,chevrolet,malibu,34800,,,tx,30.1743,-97.8225
1,2019,chevrolet,impala,34000,,,tx,30.2063,-97.7956
62550,2016,porsche,,21991,other,,tx,44.927304,-123.030322
58995,2018,ram,3500,80475,pickup,,tx,30.064714,-97.839307
6500,1985,chevrolet,corvette,101000,coupe,red,tx,30.5052,-97.8203
10000,2009,chevrolet,silverado 2500hd,332000,,white,tx,30.66507,-97.666734
2500,2017,ford,escape,100185,,,tx,29.5613,-97.9628
3000,2003,mercedes-benz,benz clk 320,150000,coupe,silver,tx,30.2971,-97.8181
34995,2016,ford,f-250,96742,pickup,black,tx,30.064714,-97.839307
16300,2017,chevrolet,equinox,53982,,,tx,30.582572,-97.692412
0,2017,audi,,16613,other,,tx,44.927304,-123.030322
34995,2016,ford,f-250,96742,pickup,black,tx,30.064714,-97.839307
8300,2015,kia,forte lx,87000,sedan,white,tx,30.3764,-97.7078
56995,2019,ford,f-350,42270,other,,tx,30.064714,-97.839307
37500,2016,,MB SL400,67450,convertible,white,tx,32.6587,-96.9114
0,1977,volkswagen,t2 camper,14000,bus,green,tx,30.2713,-97.7426
7895,2014,hyundai,accent,61194,SUV,black,tx,30.0866,-98.0049
21500,,,wagen Beetle,49500,coupe,,tx,29.73016,-95.480909
27995,2019,ford,ranger,38379,pickup,silver,tx,30.064714,-97.839307
2800,2008,chevrolet,silverado,173052,,,tx,29.5613,-97.9628
5900,2007,honda,crv,202940,SUV,black,tx,30.639537,-98.262405
15800,2016,ford,edge,95075,,,tx,30.582572,-97.692412
12995,1972,chevrolet,c10 truck,30000,truck,blue,tx,30.2166,-97.8508
39995,2015,toyota,tundra,83423,pickup,silver,tx,30.064714,-97.839307
19977,2011,jeep,wrangler 4x4 sport,82500,,yellow,tx,29.5563,-98.3643
0,1970,porsche,911 cpe,6760,,,tx,29.73016,-95.480909
36995,2018,ram,3500,139748,pickup,white,tx,30.064714,-97.839307
4750,2008,toyota,corolla,161000,,,tx,30.4417,-97.6811
3999,2006,ford,five hundred,102000,,,tx,30.4417,-97.6811
14800,2019,toyota,yaris,18199,,,tx,30.582572,-97.692412
34995,2013,ford,f250,165125,,,tx,30.650288,-97.866554
3000,2021,,All Makes,1,,,tx,30.5083,-97.6789
45995,2013,ram,2500,135068,pickup,,tx,30.064714,-97.839307
4000,1998,ford,f150,138000,pickup,,tx,30.1238,-97.8393
44200,2017,ford,,19292,other,,tx,44.927304,-123.030322
54460,2017,porsche,,4012,other,,tx,44.927304,-123.030322
50100,2018,chevrolet,,8977,other,,tx,44.927304,-123.030322
45000,2020,chevrolet,silverado crew custom 4wd,7600,truck,blue,tx,30.015265,-97.887068
11500,2012,gmc,acadia,90000,,silver,tx,29.9966,-97.8335
13500,2000,jeep,wrangler sport tj,115000,offroad,yellow,tx,30.449,-97.9669
0,2011,ford,ranger,123452,truck,white,tx,30.10984,-97.35746
2000,2016,kia,optima lx,72000,sedan,,tx,30.319366,-97.688799
82500,2020,toyota,landcruiser,8948,SUV,grey,tx,30.3337,-97.9824
0,2018,hyundai,accent,38000,sedan,,tx,30.169404,-97.783675
0,2016,chevrolet,malibu ls,42000,,,tx,30.169024,-97.78347
67995,2017,ford,f-350,67217,pickup,black,tx,30.064714,-97.839307
0,2018,chevrolet,cruze,42000,,,tx,30.169766,-97.783556
0,2018,,ALL MAKES AND MODEL,42000,coupe,,tx,30.192736,-97.766991
0,2018,,"2018,2017,2016,2015 Model",42000,,,tx,30.169766,-97.783556
0,2018,,",2017,2016,2015 MODELS",69000,,,tx,30.169469,-97.783298
55410,2019,ford,,33914,other,,tx,44.927304,-123.030322
27421,2016,ram,pickup 1500,67523,pickup,red,tx,31.539723,-97.195009
28997,2015,toyota,tundra sr5,137000,truck,grey,tx,29.5563,-98.3643
4000,1956,chevrolet,3100 pickup/shortbed,1234,pickup,blue,tx,30.193545,-97.752429
13800,2014,ford,flex,135049,,,tx,30.582572,-97.692412
0,2018,ram,3500,68656,pickup,,tx,30.064714,-97.839307
6999,2007,ford,expedition xlt,191178,SUV,white,tx,30.1876,-97.7472
6500,2011,hyundai,sonata,120000,,silver,tx,29.9966,-97.8335
14999,2011,ford,f150 xl,175378,truck,white,tx,30.1876,-97.7472
2999,1977,mazda,rx-4,9999999,,,tx,30.5257,-97.5672
1500,2010,,any and all,124567,,,tx,30.1876,-97.7472
0,2017,ram,3500,38505,pickup,red,tx,30.064714,-97.839307
0,2014,chevrolet,silverado 1500,171000,truck,white,tx,30.318091,-97.698761
5000,2008,nissan,pathfinder se,255000,SUV,grey,tx,29.8868,-97.6769
6900,1982,chevrolet,camaro,138305,coupe,brown,tx,30.4421,-97.6299
46995,2017,ford,f-150,48544,truck,black,tx,29.67838,-95.43512
28995,2020,volkswagen,passat,8610,sedan,white,tx,29.517711,-98.396752
26995,2018,kia,optima,33349,sedan,black,tx,29.517711,-98.396752
8500,2004,lexus,sc 430,171609,convertible,black,tx,30.5784,-98.2751
42998,2016,jeep,wrangler unlimited,52223,SUV,green,tx,30.3432,-97.738975
38870,2015,jeep,wrangler unlimited,48733,SUV,white,tx,30.3432,-97.738975
17998,2013,bmw,5 series 535i m sport,97420,sedan,black,tx,30.3432,-97.738975
17995,2011,ford,mustang gt convertible,92984,convertible,white,tx,30.3432,-97.738975
47988,2016,jeep,wrangler unlimited,58887,SUV,black,tx,30.3432,-97.738975
17998,2012,rover,lr 4,109150,SUV,black,tx,30.3432,-97.738975
17998,2006,,Hummer H3,121833,SUV,white,tx,30.3432,-97.738975
32870,2011,mercedes-benz,sl550 amg sport package,55922,convertible,grey,tx,30.3432,-97.738975
17995,2011,bmw,3 series 328i convertible,55123,convertible,silver,tx,30.3432,-97.738975
11991,2013,hyundai,santa fe sport,112658,SUV,red,tx,30.402667,-97.761037
55995,2017,ford,super duty f-250,105930,truck,,tx,29.67838,-95.43512
22295,2015,ford,edge,61774,SUV,white,tx,30.08502,-97.81943
20000,2019,nissan,altima,37408,sedan,silver,tx,30.08502,-97.81943
20000,2013,ford,f-150 xl automatic,72530,pickup,blue,tx,30.08502,-97.81943
37990,2017,chevrolet,silverado 1500,80342,pickup,white,tx,30.34667,-97.5609
20700,2017,nissan,pathfinder sl automatic,0,SUV,white,tx,30.34667,-97.5609
37394,2020,ford,transit cargo van,10005,mini-van,white,tx,30.34667,-97.5609
24427,2017,toyota,avalon,45388,sedan,white,tx,30.206851,-97.797381
19910,2013,toyota,tundra,136919,pickup,grey,tx,30.206851,-97.797381
30000,1988,chevrolet,k5 blazer,27000,SUV,black,tx,30.5052,-97.8203
30921,2015,ford,f-150,79151,pickup,custom,tx,30.402667,-97.761037
26990,2015,mercedes-benz,m-class ml 350,44898,SUV,black,tx,30.26,-97.74
22590,2017,bmw,i3 range extender hatchback,16721,hatchback,,tx,30.26,-97.74
21590,2017,cadillac,ats sedan 4d,17799,sedan,silver,tx,30.26,-97.74
21590,2020,kia,forte gt sedan 4d,24338,sedan,orange,tx,30.26,-97.74
25990,2015,buick,enclave premium sport,33154,SUV,,tx,30.26,-97.74
24990,2013,bmw,1 series 135i coupe 2d,24394,coupe,black,tx,30.26,-97.74
17590,2015,nissan,altima 2.5 sl sedan 4d,29293,sedan,red,tx,30.26,-97.74
18990,2015,hyundai,santa fe sport 2.0t,19479,other,white,tx,30.26,-97.74
27590,2014,audi,q7 3.0t s line prestige,44781,other,,tx,30.26,-97.74
37990,2019,tesla,model 3 standard range,32100,sedan,,tx,30.26,-97.74
19590,2013,bmw,1 series 135i coupe 2d,83600,coupe,black,tx,30.26,-97.74
20990,2013,cadillac,xts premium collection,26563,sedan,silver,tx,30.26,-97.74
16590,2015,bmw,i3 hatchback 4d,33410,hatchback,white,tx,30.26,-97.74
35590,2018,bmw,x4 xdrive28i sport utility,30133,other,white,tx,30.26,-97.74
19590,2016,volvo,s60 t5 sedan 4d,37386,sedan,,tx,30.26,-97.74
38590,2019,rover,discovery sport hse,22532,SUV,blue,tx,30.26,-97.74
36590,2018,ram,1500 crew cab tradesman,1900,pickup,white,tx,30.26,-97.74
15590,2014,mini,countryman cooper s all4,89805,hatchback,silver,tx,30.26,-97.74
23990,2017,kia,cadenza technology sedan 4d,23942,sedan,,tx,30.26,-97.74
31590,2019,honda,ridgeline sport pickup 4d,11397,pickup,silver,tx,30.26,-97.74
15590,2020,chevrolet,spark 1lt hatchback 4d,31454,hatchback,,tx,30.26,-97.74
26590,2018,mini,countryman cooper s all4,30780,hatchback,,tx,30.26,-97.74
37590,2019,tesla,model 3 standard range,14529,sedan,black,tx,30.26,-97.74
28590,2015,dodge,charger r/t road and track,33174,sedan,black,tx,30.26,-97.74
17990,2011,nissan,armada sl sport utility,77006,SUV,silver,tx,30.26,-97.74
29590,2015,mercedes-benz,m-class ml 350,18768,SUV,black,tx,30.26,-97.74
25990,2016,buick,enclave leather sport,25750,other,,tx,30.26,-97.74
37590,2019,nissan,armada sl sport utility,56362,SUV,silver,tx,30.26,-97.74
35990,2010,,Maserati GranTurismo Coupe 2D,42318,coupe,,tx,30.26,-97.74
15990,2013,honda,crosstour ex-l sport,105598,hatchback,silver,tx,30.26,-97.74
37990,2018,audi,q7 2.0t premium sport,11967,SUV,black,tx,30.26,-97.74
16990,2012,honda,crosstour ex-l sport,76260,hatchback,white,tx,30.26,-97.74
17590,2014,kia,cadenza limited-sxl sedan 4d,59816,sedan,black,tx,30.26,-97.74
31990,2019,buick,envision premium sport,11188,SUV,black,tx,30.26,-97.74
39590,2017,bmw,x5 xdrive35d sport utility,29355,other,silver,tx,30.26,-97.74
33990,2017,ram,1500 crew cab tradesman,17033,pickup,blue,tx,30.26,-97.74
19590,2018,nissan,altima 2.5 sr sedan 4d,29093,sedan,black,tx,30.26,-97.74
36990,2018,bmw,x5 xdrive35i sport utility,36942,other,black,tx,30.26,-97.74
18990,2020,kia,forte fe sedan 4d,11491,sedan,white,tx,30.26,-97.74
20990,2018,hyundai,santa fe sport utility,27019,other,black,tx,30.26,-97.74
15990,2019,chevrolet,spark 1lt hatchback 4d,17401,hatchback,,tx,30.26,-97.74
22590,2018,mini,hardtop 2 door cooper s,13845,hatchback,black,tx,30.26,-97.74
30590,2019,honda,ridgeline sport pickup 4d,23645,pickup,silver,tx,30.26,-97.74
38990,2020,dodge,charger r/t sedan 4d,4352,sedan,silver,tx,30.26,-97.74
26990,2017,mini,hardtop 2 door john cooper,24062,hatchback,black,tx,30.26,-97.74
23590,2018,cadillac,xts luxury sedan 4d,77596,sedan,black,tx,30.26,-97.74
37590,2017,infiniti,qx80 limited sport,60560,other,white,tx,30.26,-97.74
44800,2021,subaru,ascent,4500,,,tx,30.582572,-97.692412
40700,2019,chevrolet,colorado,16895,,,tx,30.582572,-97.692412
1500,1957,chevrolet,bel aire,40000,,,tx,30.3388,-97.5323
48500,2007,,International 4300,290000,,,tx,38.34736,-121.49331
13245,2010,ford,f350 diesels powerstroke,88000,,,tx,29.5613,-97.9628
16500,1998,chevrolet,corvette,51000,coupe,black,tx,30.498,-97.816
38800,2020,subaru,ascent,5139,,,tx,30.582572,-97.692412
13000,2007,chevrolet,avalanche,92000,,,tx,30.1745,-97.6134
9550,2015,ford,c - max se hybrid,146168,wagon,silver,ut,40.746652,-111.939611
3200,2008,ford,focus,180000,,,ut,37.0044,-112.9784
2900,2010,dodge,avenger se,180000,,,ut,37.0044,-112.9784
3500,2002,dodge,dakota quad cab,200000,,,ut,37.0044,-112.9784
1200,2004,honda,pilot,151000,SUV,silver,ut,37.1088,-113.5927
14995,2013,bmw,x3 xdrive28i,74175,,silver,ut,40.376357,-111.806112
37995,2018,ford,f-150,37069,,white,ut,40.376357,-111.806112
18500,2012,jeep,grand cherokee overland,97450,SUV,black,ut,37.6775,-113.0619
32995,2017,ram,1500,51042,,black,ut,40.376357,-111.806112
58995,2017,gmc,sierra 2500hd,99470,,black,ut,40.376357,-111.806112
55995,2015,gmc,sierra 2500hd available wifi,68080,,silver,ut,40.376357,-111.806112
7950,2011,ford,fusion se,109000,,red,ut,37.6775,-113.0619
18699,2015,toyota,camry,40532,sedan,,ut,37.097941,-113.23305
3500,1995,chevrolet,astrovan,237000,,,ut,37.215361,-113.251437
7550,2015,dodge,dart sxt,73269,sedan,grey,ut,40.746636,-111.939569
13950,2017,nissan,rogue awd,28709,SUV,black,ut,40.746473,-111.940105
4000,2008,mazda,3,139000,hatchback,grey,ut,37.6775,-113.0619
4950,2012,dodge,grand caravan,142761,van,black,ut,40.746441,-111.939676
3000,2006,mazda,mvp,160000,,,ut,37.074442,-113.565674
3250,2001,honda,accord ex,180000,,,ut,37.052694,-113.58902
65495,2018,rover,sport,24501,SUV,black,ut,37.175631,-113.60824
23000,2007,ford,super duty f-450 drw,148000,truck,white,ut,37.1274,-113.5193
4950,2009,toyota,sienna,114619,van,red,ut,40.746376,-111.939805
4550,2009,nissan,cube,133867,wagon,red,ut,40.746522,-111.939504
12950,2017,chevrolet,equinox lt awd,56412,SUV,silver,ut,40.746587,-111.939783
10599,2013,volkswagen,jetta,86545,sedan,silver,ut,37.097941,-113.23305
25500,2011,toyota,fj cruiser 2011,115000,SUV,brown,ut,37.0475,-112.5263
20450,2017,honda,accord,52970,sedan,white,ut,37.175631,-113.60824
33495,2014,lexus,gx,98897,SUV,silver,ut,37.175631,-113.60824
16995,2015,subaru,wrx,119834,sedan,blue,ut,37.175631,-113.60824
25944,2014,ram,1500,86421,pickup,white,vt,42.788204,-71.233728
32944,2015,gmc,sierra,106824,pickup,,vt,42.788204,-71.233728
55944,2017,ram,2500,49582,pickup,black,vt,42.788204,-71.233728
66944,2018,gmc,sierra,26105,pickup,white,vt,42.788204,-71.233728
54944,2016,ford,f-250,89903,pickup,black,vt,42.788204,-71.233728
15944,2003,ford,f-350,194542,pickup,,vt,42.788204,-71.233728
48944,2014,ram,3500,115006,pickup,black,vt,42.788204,-71.233728
17995,2014,toyota,rava 4wd xle,57635,,,vt,43.9919,-73.1716
15495,2013,honda,odyssey touring,102868,,,vt,43.9919,-73.1716
36900,2017,chevrolet,silverado 1500 dbl,44885,,,vt,44.001038,-73.147438
10900,2017,ford,fiesta s sedan,37610,,,vt,44.001038,-73.147438
34900,2018,jeep,grand cherokee laredo,68181,,,vt,44.001038,-73.147438
4800,2004,mini,cooper s,130000,,red,vt,44.3346,-73.098
8000,2002,,Freightliner FL70,221000,,,vt,42.0794,-71.04
13500,2013,toyota,camry le,69000,,silver,vt,44.5035,-73.0906
13900,2015,ford,fusion se fwd,74561,,,vt,44.001038,-73.147438
59900,2018,ford,f-150 king ranch crew,35263,,,vt,44.001038,-73.147438
12500,1991,gmc,sierra,95000,,,va,37.1057,-80.6853
18995,2016,ford,f150 xlt,113470,pickup,white,va,38.793,-77.5266
29990,2012,toyota,tacoma double cab pickup,43182,pickup,white,va,37.12,-80.55
22590,2013,ford,f150 super cab xl pickup 4d,14169,pickup,silver,va,37.12,-80.55
32990,2011,bmw,z4 sdrive35is roadster 2d,45858,other,red,va,37.12,-80.55
39590,2020,ford,mustang gt coupe 2d,2516,coupe,black,va,37.12,-80.55
27990,2017,buick,enclave leather sport,31479,other,black,va,37.12,-80.55
24990,2017,infiniti,qx50 sport utility 4d,28240,hatchback,black,va,37.12,-80.55
16500,2015,bmw,x3,76500,SUV,grey,va,37.2563,-80.4347
22990,2017,infiniti,qx50 sport utility 4d,21297,hatchback,black,va,37.12,-80.55
23590,2015,buick,enclave premium sport,79136,other,white,va,37.12,-80.55
13500,2006,ford,f250 super duty xlt,202795,pickup,blue,va,37.2563,-80.4347
15590,2017,kia,forte lx sedan 4d,18780,sedan,white,va,37.12,-80.55
6500,2003,ford,f-350,315980,truck,white,va,37.317769,-80.606582
34990,2020,lexus,nx 300 sport utility 4d,5189,hatchback,black,va,37.12,-80.55
25590,2020,buick,encore gx select sport,1113,SUV,red,va,37.12,-80.55
34990,2020,lexus,nx 300 sport utility 4d,1722,hatchback,black,va,37.12,-80.55
12200,2011,nissan,frontier,115400,truck,black,va,36.8814,-80.3574
20590,2013,acura,mdx sport utility 4d,77087,SUV,silver,va,37.12,-80.55
23900,2015,lexus,rx350 awd,78282,,,va,37.2563,-80.4347
17590,2016,hyundai,sonata se sedan 4d,9570,sedan,,va,37.12,-80.55
29990,2018,alfa-romeo,romeo stelvio ti sport,26978,hatchback,,va,37.12,-80.55
31590,2019,cadillac,xt4 sport suv 4d,12102,hatchback,black,va,37.12,-80.55
1800,2015,mitsubishi,outlander sport,96000,,white,va,36.757453,-80.751915
3400,2004,chevrolet,avalanche,315000,,green,va,37.0046,-81.3643
9750,2012,gmc,terrain slt,148794,SUV,blue,va,37.1353,-80.4188
24980,2004,bmw,3-series,119725,coupe,white,wa,47.692931,-117.411632
10990,2011,toyota,rav4,166075,,,wa,46.207557,-119.11703
12990,2016,mazda,6,86986,,,wa,46.207557,-119.11703
27998,2018,subaru,outback,15164,,blue,wa,46.213805,-119.161041
27998,2022,mitsubishi,eclipse cross,10,,silver,wa,46.213805,-119.161041
26998,2018,mercedes-benz,c-class,21283,,white,wa,46.213805,-119.161041
13998,2018,mitsubishi,mirage,9000,,black,wa,46.213805,-119.161041
23500,2021,mitsubishi,outlander sport,10,,blue,wa,46.213805,-119.161041
5990,2001,dodge,dakota,121183,,,wa,46.207557,-119.11703
5990,2007,honda,civic,155120,,blue,wa,46.207557,-119.11703
6990,1997,chevrolet,camaro z28,131638,,,wa,46.207557,-119.11703
1490,1997,chevrolet,cavalier,234227,,,wa,46.207557,-119.11703
5990,2011,hyundai,elantra gls,158977,,silver,wa,46.207557,-119.11703
9990,2013,mazda,3,97199,,,wa,46.207557,-119.11703
6990,2010,volkswagen,jetta,147001,,,wa,46.207557,-119.11703
4990,2007,saturn,ion,133818,,,wa,46.207557,-119.11703
15990,2018,toyota,corolla,60996,,,wa,46.207557,-119.11703
6990,2011,ford,fusion,155017,,,wa,46.236116,-119.218826
10990,2012,gmc,terrain,97299,,,wa,46.207557,-119.11703
13900,1978,pontiac,trans am,115000,,blue,wa,46.2806,-119.4913
25997,2004,toyota,"tacoma v6 4dr double cab 1-oregon owner* rust & accident free*timing belt service done*new full buid*bilstein lift*new 33""yokohama goo3*new 17""mk6 wheels*like new in & out",155503,pickup,white,wa,45.5472,-122.5001
22997,2006,lexus,gx 470 4dr suv 2-owner arizona gx*rust&accident free*new timing belt&water pump*new bilstein lift*new wheels&tires* immaculate shape*all books and keys*all records since new,163867,SUV,blue,wa,45.5472,-122.5001
33590,2014,toyota,tundra crewmax sr5 pickup,55251,pickup,red,wv,39.63,-79.94
25590,2018,chrysler,pacifica touring plus,8666,van,,wv,39.63,-79.94
30990,2014,ford,f150 supercrew cab fx4,67344,pickup,orange,wv,39.63,-79.94
36590,2019,chevrolet,silverado 1500 crew,7619,pickup,white,wv,39.63,-79.94
10500,2015,toyota,rav4,71712,SUV,,wv,40.810152,-80.425219
10500,2013,honda,accord,130000,sedan,grey,wv,39.6505,-79.944
27995,2013,chevrolet,silverado 2500 hd crew cab,268404,pickup,white,wv,30.1237,-95.2686
30000,2015,gmc,sierra 3500hd,135423,truck,white,wv,40.833834,-81.338867
32500,2016,ram,2500,153794,truck,white,wv,40.833834,-81.338867
42900,2018,ford,super duty f-350 drw,177641,truck,white,wv,40.833834,-81.338867
23500,2016,ford,transit cargo van,93017,van,white,wv,40.833834,-81.338867
41999,2015,ford,f-350 crew cab lariat 4x4,141948,pickup,silver,wv,39.512938,-76.909548
20500,2016,,2016 v6 mustang,30567,coupe,silver,wv,39.6505,-79.944
